,geometry,gkat,gabbj,garea,ltyp,gkode,stroffiziel,strname,gazzi,strname_deinr,esid,gkodn,dplzname,gvol,gbaum,egrid,egaid,lgbkr,dplz4,gexpdat,wbez,strnamk,strsp,dexpdat,wstat,gastw,lparzsx,gbaup,gebnr,ewid,gstat,dplzz,gdekt,dkodn,ganzwhg,doffadr,gbauj,wexpdat,gbez,deinr,gvolnorm,weinr,wstwk,gksce,gvolsce,wmehrg,label,ggdename,lparz,ggdenr,egid,plz_plz6,edid,strindx,whgnr,dkode,gklas
467,POINT (714903.2 99382),1060,,,,2714903.245,1,['Via Sialunga'],,Via Sialunga ,10132846,1099381.96,Manno,,,,102823354,0,6928,24.08.2021,,['Via Sialunga'],['IT'],24.08.2021,,1.0,,,,,1001,0,TI,1099381.96,,0,,,,,,,,904,,,Via Sialunga ,Manno,354,5194,191903523,6928/692800,0,['Sia'],,2714903.245,1242.0
468,POINT (714117 99057.89999999999),1060,,30.0,,2714117.011,1,['Via ai Boschetti'],,Via ai Boschetti ,10132828,1099057.886,Manno,,,,102918691,0,6928,24.08.2021,,['Via ai Boschetti'],['IT'],24.08.2021,,,,,650a,,1004,0,TI,1099057.886,,0,,,,,,,,909,,,Via ai Boschetti ,Manno,650,5194,191931171,6928/692800,0,['Bos'],,2714117.011,
469,POINT (714393.1 97911.10000000001),1060,,29.0,,2714393.16,1,['Via Cantonale'],,Via Cantonale ,10132830,1097911.038,Manno,,,,102918692,0,6928,24.08.2021,,['Via Cantonale'],['IT'],24.08.2021,,,,,513a,,1004,0,TI,1097911.038,,0,,,,,,,,909,,,Via Cantonale ,Manno,513,5194,191931172,6928/692800,0,['Can'],,2714393.16,
470,POINT (714797.8 99441.39999999999),1060,,34.0,,2714797.801,1,['Via Carà'],,Via Carà ,10132831,1099441.356,Manno,,,,102918693,0,6928,24.08.2021,,['Via Carà'],['IT'],24.08.2021,,1.0,,8013.0,321b,,1004,0,TI,1099441.356,,0,,,,,,,,909,,,Via Carà ,Manno,321,5194,191931173,6928/692800,0,['Car'],,2714797.801,1242.0
471,POINT (714640.1 99172.2),1060,,11.0,,2714640.102,1,['Strada Bassa'],,Strada Bassa ,10132823,1099172.144,Manno,,,,102918695,0,6928,24.08.2021,,['Strada Bassa'],['IT'],24.08.2021,,,,,63b,,1004,0,TI,1099172.144,,0,,,,,,,,909,,,Strada Bassa ,Manno,63,5194,191931175,6928/692800,0,['Bas'],,2714640.102,
472,POINT (714554.2 99483),1060,,17.0,,2714554.209,1,['Via Vignascia'],,Via Vignascia ,10128273,1099482.918,Manno,,,,102918696,0,6928,24.08.2021,,['Via Vignascia'],['IT'],24.08.2021,,1.0,,8019.0,848c,,1004,0,TI,1099482.918,,0,1999.0,,,,,,,909,,,Via Vignascia ,Manno,848,5194,191931176,6928/692800,0,['Vig'],,2714554.209,1242.0
473,POINT (714650.1 99168),1060,,18.0,,2714650.168,1,['Strada Bassa'],,Strada Bassa ,10132823,1099167.967,Manno,,,,102918697,0,6928,24.08.2021,,['Strada Bassa'],['IT'],24.08.2021,,1.0,,8013.0,94a,,1004,0,TI,1099167.967,,0,,,,,,,,909,,,Strada Bassa ,Manno,94,5194,191931177,6928/692800,0,['Bas'],,2714650.168,1242.0
474,POINT (714688.4 99027.8),1060,,13.0,,2714688.484,1,['Via Orti'],,Via Orti ,10132839,1099027.702,Manno,,,,102918698,0,6928,24.08.2021,,['Via Orti'],['IT'],24.08.2021,,1.0,,8012.0,735c,,1004,0,TI,1099027.702,,0,,,Ripostiglio,,,,,909,,,Via Orti ,Manno,735,5194,191931178,6928/692800,0,['Ort'],,2714688.484,1252.0
475,POINT (714821.3 98952),1060,,35.0,,2714821.344,1,['Via Orti'],,Via Orti ,10132839,1098951.915,Manno,,,,102918699,0,6928,24.08.2021,,['Via Orti'],['IT'],24.08.2021,,1.0,,8016.0,425g,,1004,0,TI,1098951.915,,0,1985.0,,,,,,,909,,,Via Orti ,Manno,425,5194,191931179,6928/692800,0,['Ort'],,2714821.344,1252.0
476,POINT (714707.9 99188.39999999999),1060,,13.0,,2714707.922,1,['Via Norello'],,Via Norello ,10132838,1099188.355,Manno,,,,102918700,0,6928,24.08.2021,,['Via Norello'],['IT'],24.08.2021,,1.0,,8016.0,96b,,1004,0,TI,1099188.355,,0,1982.0,,,,,,,909,,,Via Norello ,Manno,96,5194,191931180,6928/692800,0,['Nor'],,2714707.922,1271.0
477,POINT (714745.1 99404.89999999999),1060,,7.0,,2714745.189,1,['Via Grumo'],,Via Grumo ,10132835,1099404.844,Manno,,,,102918701,0,6928,24.08.2021,,['Via Grumo'],['IT'],24.08.2021,,,,8015.0,281c,,1004,0,TI,1099404.844,,0,1973.0,,,,,,,909,,,Via Grumo ,Manno,281,5194,191931181,6928/692800,0,['Gru'],,2714745.189,1271.0
478,POINT (714836.8 98917.10000000001),1060,,15.0,,2714836.82,1,['Via Orti'],,Via Orti ,10132839,1098917.08,Manno,,,,102918702,0,6928,24.08.2021,,['Via Orti'],['IT'],24.08.2021,,1.0,,8016.0,425i,,1004,0,TI,1098917.08,,0,1985.0,,,,,,,909,,,Via Orti ,Manno,425,5194,191931182,6928/692800,0,['Ort'],,2714836.82,1252.0
479,POINT (714440.2 99588.89999999999),1060,,34.0,,2714440.251,1,['Via Cassinelle'],,Via Cassinelle ,10132832,1099588.797,Manno,,,,102918703,0,6928,24.08.2021,,['Via Cassinelle'],['IT'],24.08.2021,,1.0,,8016.0,189d,,1004,0,TI,1099588.797,,0,1985.0,,,,,,,909,,,Via Cassinelle ,Manno,189,5194,191931183,6928/692800,0,['Cas'],,2714440.251,1242.0
480,POINT (714591.3 98930.10000000001),1060,,17.0,,2714591.323,1,['Strada Regina'],,Strada Regina ,10132826,1098930.045,Manno,,,,102918704,0,6928,24.08.2021,,['Strada Regina'],['IT'],24.08.2021,,,,,300b,,1004,0,TI,1098930.045,,0,,,,,,,,909,,,Strada Regina ,Manno,300,5194,191931184,6928/692800,0,['Reg'],,2714591.323,
481,POINT (714303.4 99493.8),1060,,28.0,,2714303.475,1,['Via ai Boschetti'],,Via ai Boschetti ,10132828,1099493.791,Manno,,,,102918705,0,6928,24.08.2021,,['Via ai Boschetti'],['IT'],24.08.2021,,,,,167e,,1004,0,TI,1099493.791,,0,,,,,,,,909,,,Via ai Boschetti ,Manno,167,5194,191931185,6928/692800,0,['Bos'],,2714303.475,
482,POINT (714592.8 99072.3),1060,,30.0,,2714592.855,1,['Strada Regina'],,Strada Regina ,10132826,1099072.205,Manno,,,,102918706,0,6928,24.08.2021,,['Strada Regina'],['IT'],24.08.2021,,,,8012.0,107b,,1004,0,TI,1099072.205,,0,,,,,,,,909,,,Strada Regina ,Manno,107,5194,191931186,6928/692800,0,['Reg'],,2714592.855,
483,POINT (714718.8 99333.2),1060,,15.0,,2714718.849,1,['Via Carà'],,Via Carà ,10132831,1099333.132,Manno,,,,102918707,0,6928,24.08.2021,,['Via Carà'],['IT'],24.08.2021,,1.0,,8013.0,395a,,1004,0,TI,1099333.132,,0,,,,,,,,909,,,Via Carà ,Manno,395,5194,191931187,6928/692800,0,['Car'],,2714718.849,1242.0
484,POINT (715063.5 99476.2),1060,,20.0,,2715063.589,1,['Via Vedeggio'],,Via Vedeggio ,10013663,1099476.176,Manno,,,,102918708,0,6928,24.08.2021,,['Via Vedeggio'],['IT'],24.08.2021,,,,,374b,,1004,0,TI,1099476.176,,0,,,,,,,,909,,,Via Vedeggio ,Manno,374,5194,191931188,6928/692800,0,['Ved'],,2715063.589,
485,POINT (714804.9 99085.8),1060,,27.0,,2714804.972,1,['Via Norello'],,Via Norello ,10132838,1099085.739,Manno,,,,102918709,0,6928,24.08.2021,,['Via Norello'],['IT'],24.08.2021,,,,,423a,,1004,0,TI,1099085.739,,0,,,,,,,,909,,,Via Norello ,Manno,423,5194,191931189,6928/692800,0,['Nor'],,2714804.972,
486,POINT (715171.6 98988.10000000001),1060,,26.0,,2715171.672,1,['Via Violino'],,Via Violino ,10128275,1098988.083,Manno,,,,102918710,0,6928,24.08.2021,,['Via Violino'],['IT'],24.08.2021,,1.0,,8014.0,441d,,1004,0,TI,1098988.083,,0,1966.0,,,,,,,909,,,Via Violino ,Manno,441,5194,191931190,6928/692800,0,['Vio'],,2715171.672,1252.0
487,POINT (714538.4 99410.60000000001),1060,,21.0,,2714538.423,1,['Strada Regina'],,Strada Regina ,10132826,1099410.561,Manno,,,,102918711,0,6928,24.08.2021,,['Strada Regina'],['IT'],24.08.2021,,1.0,,8015.0,222e,,1004,0,TI,1099410.561,,0,1976.0,,,,,,,909,,,Strada Regina ,Manno,222,5194,191931191,6928/692800,0,['Reg'],,2714538.423,1271.0
488,POINT (714632.1 99251.60000000001),1060,,8.0,,2714632.107,1,['Piazza Bironico'],,Piazza Bironico ,10132822,1099251.511,Manno,,,,102918712,0,6928,24.08.2021,,['Piazza Bironico'],['IT'],24.08.2021,,1.0,,8013.0,30d,,1004,0,TI,1099251.511,,0,,,,,,,,909,,,Piazza Bironico ,Manno,30,5194,191931192,6928/692800,0,['Bir'],,2714632.107,1252.0
489,POINT (714600.3 99311.7),1060,,11.0,,2714600.325,1,['Via Carà'],,Via Carà ,10132831,1099311.688,Manno,,,,102918713,0,6928,24.08.2021,,['Via Carà'],['IT'],24.08.2021,,2.0,,8018.0,267b,,1004,0,TI,1099311.688,,0,1995.0,,,,,,,909,,,Via Carà ,Manno,267,5194,191931193,6928/692800,0,['Car'],,2714600.325,1271.0
490,POINT (714910.2 99555.3),1060,,8.0,,2714910.265,1,['Via Mondadiscio'],,Via Mondadiscio ,10132837,1099555.264,Manno,,,,102918714,0,6928,24.08.2021,,['Via Mondadiscio'],['IT'],24.08.2021,,,,8014.0,348c,,1004,0,TI,1099555.264,,0,1964.0,,,,,,,909,,,Via Mondadiscio ,Manno,348,5194,191931194,6928/692800,0,['Mon'],,2714910.265,1252.0
491,POINT (714425.7 99640.39999999999),1060,,15.0,,2714425.698,1,['Via ai Boschetti'],,Via ai Boschetti ,10132828,1099640.387,Manno,,,,102918716,0,6928,24.08.2021,,['Via ai Boschetti'],['IT'],24.08.2021,,1.0,,8014.0,174c,,1004,0,TI,1099640.387,,0,1962.0,,,,,,,909,,,Via ai Boschetti ,Manno,174,5194,191931196,6928/692800,0,['Bos'],,2714425.698,1252.0
492,POINT (714756.1 99281.10000000001),1060,,15.0,,2714756.093,1,['Via Norello'],,Via Norello ,10132838,1099280.998,Manno,,,,102918717,0,6928,24.08.2021,,['Via Norello'],['IT'],24.08.2021,,,,,1084a,,1004,0,TI,1099280.998,,0,,,,,,,,909,,,Via Norello ,Manno,1084,5194,191931197,6928/692800,0,['Nor'],,2714756.093,
493,POINT (714282.7 99466.8),1060,,26.0,,2714282.789,1,['Via ai Boschetti'],,Via ai Boschetti ,10132828,1099466.747,Manno,,,,102918718,0,6928,24.08.2021,,['Via ai Boschetti'],['IT'],24.08.2021,,1.0,,8016.0,626a,,1004,0,TI,1099466.747,,0,1985.0,,,,,,,909,,,Via ai Boschetti ,Manno,626,5194,191931198,6928/692800,0,['Bos'],,2714282.789,1252.0
494,POINT (714715.8 99118.60000000001),1060,,9.0,,2714715.877,1,['Via Orti'],,Via Orti ,10132839,1099118.509,Manno,,,,102918719,0,6928,24.08.2021,,['Via Orti'],['IT'],24.08.2021,,1.0,,8013.0,100b,,1004,0,TI,1099118.509,,0,,,,,,,,909,,,Via Orti ,Manno,100,5194,191931199,6928/692800,0,['Ort'],,2714715.877,1271.0
495,POINT (714513.5 99371.5),1060,,10.0,,2714513.519,1,['Strada Regina'],,Strada Regina ,10132826,1099371.417,Manno,,,,102918720,0,6928,24.08.2021,,['Strada Regina'],['IT'],24.08.2021,,1.0,,8021.0,948b,,1004,0,TI,1099371.417,,0,2008.0,,,,,,,909,,,Strada Regina ,Manno,948,5194,191931200,6928/692800,0,['Reg'],,2714513.519,1252.0
496,POINT (714530.3 98780.5),1060,,12.0,,2714530.348,1,['Strada Costa'],,Strada Costa ,10132824,1098780.485,Manno,,,,102918721,0,6928,24.08.2021,,['Strada Costa'],['IT'],24.08.2021,,,,8015.0,446b,,1004,0,TI,1098780.485,,0,1972.0,,,,,,,909,,,Strada Costa ,Manno,446,5194,191931201,6928/692800,0,['Cos'],,2714530.348,1242.0
497,POINT (714733.6 99193),1060,,16.0,,2714733.687,1,['Via Norello'],,Via Norello ,10132838,1099192.941,Manno,,,,102918722,0,6928,24.08.2021,,['Via Norello'],['IT'],24.08.2021,,1.0,,8016.0,96c,,1004,0,TI,1099192.941,,0,1984.0,,,,,,,909,,,Via Norello ,Manno,96,5194,191931202,6928/692800,0,['Nor'],,2714733.687,1242.0
498,POINT (714734.1 97784.7),1060,,12.0,,2714734.16,1,['Via Pianoni'],,Via Pianoni ,10246384,1097784.655,Manno,,,,102918723,0,6928,24.08.2021,,['Via Pianoni'],['IT'],24.08.2021,,,,,518l,,1004,0,TI,1097784.655,,0,,,,,,,,909,,,Via Pianoni ,Manno,518,5194,191931203,6928/692800,0,['Pia'],,2714734.16,
499,POINT (714632.8 99157.60000000001),1060,,18.0,,2714632.855,1,['Strada Bassa'],,Strada Bassa ,10132823,1099157.536,Manno,,,,102918724,0,6928,24.08.2021,,['Strada Bassa'],['IT'],24.08.2021,,2.0,,8012.0,68b,,1004,0,TI,1099157.536,,0,,,,,,,,909,,,Strada Bassa ,Manno,68,5194,191931204,6928/692800,0,['Bas'],,2714632.855,1274.0
500,POINT (715345.3 98259.5),1060,,24.0,,2715345.373,1,"[""Via Ca' del Caccia""]",,Via Ca' del Caccia ,10246383,1098259.426,Manno,,,,102918725,0,6928,24.08.2021,,"[""Via Ca' del Caccia""]",['IT'],24.08.2021,,1.0,,8015.0,494b,,1004,0,TI,1098259.426,,0,1972.0,,,,,,,909,,,Via Ca' del Caccia ,Manno,494,5194,191931205,6928/692800,0,['Cad'],,2715345.373,1252.0
501,POINT (714890 98998.89999999999),1060,,19.0,,2714890.083,1,['Via Norello'],,Via Norello ,10132838,1098998.801,Manno,,,,102918726,0,6928,24.08.2021,,['Via Norello'],['IT'],24.08.2021,,,,,416b,,1004,0,TI,1098998.801,,0,,,,,,,,909,,,Via Norello ,Manno,416,5194,191931206,6928/692800,0,['Nor'],,2714890.083,
502,POINT (713822.3 99499.60000000001),1060,,14.0,,2713822.33,1,['Via ai Boschetti'],,Via ai Boschetti ,10132828,1099499.557,Manno,,,,102918727,0,6928,24.08.2021,,['Via ai Boschetti'],['IT'],24.08.2021,,,,8012.0,598a,,1004,0,TI,1099499.557,,0,,,,,,,,909,,,Via ai Boschetti ,Manno,598,5194,191931207,6928/692800,0,['Bos'],,2713822.33,1252.0
503,POINT (714184.1 99703.60000000001),1060,,30.0,,2714184.131,1,['Via ai Boschetti'],,Via ai Boschetti ,10132828,1099703.552,Manno,,,,102918728,0,6928,24.08.2021,,['Via ai Boschetti'],['IT'],24.08.2021,,1.0,,8022.0,994b,,1004,0,TI,1099703.552,,0,2012.0,,,,,,,909,,,Via ai Boschetti ,Manno,994,5194,191931208,6928/692800,0,['Bos'],,2714184.131,1242.0
504,POINT (714867.2 99374.2),1060,,27.0,,2714867.266,1,['Via Sialunga'],,Via Sialunga ,10132846,1099374.111,Manno,,,,102918729,0,6928,24.08.2021,,['Via Sialunga'],['IT'],24.08.2021,,1.0,,8015.0,340b,,1004,0,TI,1099374.111,,0,1979.0,,,,,,,909,,,Via Sialunga ,Manno,340,5194,191931209,6928/692800,0,['Sia'],,2714867.266,1242.0
505,POINT (714789.6 99452.2),1060,,19.0,,2714789.637,1,['Via Grumo'],,Via Grumo ,10132835,1099452.18,Manno,,,,102918730,0,6928,24.08.2021,,['Via Grumo'],['IT'],24.08.2021,,1.0,,8014.0,316c,,1004,0,TI,1099452.18,,0,1970.0,,,,,,,909,,,Via Grumo ,Manno,316,5194,191931210,6928/692800,0,['Gru'],,2714789.637,1252.0
506,POINT (714426.8 98454.89999999999),1060,,33.0,,2714426.844,1,['Strada Regina'],,Strada Regina ,10132826,1098454.815,Manno,,,,102918731,0,6928,24.08.2021,,['Strada Regina'],['IT'],24.08.2021,,1.0,,8017.0,461e,,1004,0,TI,1098454.815,,0,1990.0,,,,,,,909,,,Strada Regina ,Manno,461,5194,191931211,6928/692800,0,['Reg'],,2714426.844,1252.0
507,POINT (714127.5 99023.39999999999),1060,,26.0,,2714127.507,1,['Via ai Boschetti'],,Via ai Boschetti ,10132828,1099023.369,Manno,,,,102918732,0,6928,24.08.2021,,['Via ai Boschetti'],['IT'],24.08.2021,,,,,650b,,1004,0,TI,1099023.369,,0,,,,,,,,909,,,Via ai Boschetti ,Manno,650,5194,191931212,6928/692800,0,['Bos'],,2714127.507,
508,POINT (714454.1 99241.2),1060,,20.0,,2714454.185,1,['Via Pinca'],,Via Pinca ,10132840,1099241.112,Manno,,,,102918733,0,6928,24.08.2021,,['Via Pinca'],['IT'],24.08.2021,,1.0,,8013.0,665a,,1004,0,TI,1099241.112,,0,,,,,,,,909,,,Via Pinca ,Manno,665,5194,191931213,6928/692800,0,['Pin'],,2714454.185,1271.0
509,POINT (714280.9 99518.2),1060,,7.0,,2714280.966,1,['Via ai Boschetti'],,Via ai Boschetti ,10132828,1099518.195,Manno,,,,102918734,0,6928,24.08.2021,,['Via ai Boschetti'],['IT'],24.08.2021,,1.0,,8017.0,164c,,1004,0,TI,1099518.195,,0,1987.0,,,,,,,909,,,Via ai Boschetti ,Manno,164,5194,191931214,6928/692800,0,['Bos'],,2714280.966,1252.0
510,POINT (714535 98770.3),1060,,14.0,,2714535.085,1,['Strada Costa'],,Strada Costa ,10132824,1098770.221,Manno,,,,102918735,0,6928,24.08.2021,,['Strada Costa'],['IT'],24.08.2021,,,,8015.0,447a,,1004,0,TI,1098770.221,,0,1972.0,,,,,,,909,,,Strada Costa ,Manno,447,5194,191931215,6928/692800,0,['Cos'],,2714535.085,1252.0
511,POINT (714827 98931.89999999999),1060,,14.0,,2714827.014,1,['Via Orti'],,Via Orti ,10132839,1098931.862,Manno,,,,102918736,0,6928,24.08.2021,,['Via Orti'],['IT'],24.08.2021,,1.0,,8016.0,425h,,1004,0,TI,1098931.862,,0,1985.0,,,,,,,909,,,Via Orti ,Manno,425,5194,191931216,6928/692800,0,['Ort'],,2714827.014,1252.0
512,POINT (713940 99090),1060,,11.0,,2713940.024,1,['Via ai Boschetti'],,Via ai Boschetti ,10132828,1099089.995,Manno,,,,102918737,0,6928,24.08.2021,,['Via ai Boschetti'],['IT'],24.08.2021,,,,,521a,,1004,0,TI,1099089.995,,0,,,,,,,,909,,,Via ai Boschetti ,Manno,521,5194,191931217,6928/692800,0,['Bos'],,2713940.024,
513,POINT (714869 99381.2),1060,,25.0,,2714869.088,1,['Via Sialunga'],,Via Sialunga ,10132846,1099381.174,Manno,,,,102918738,0,6928,24.08.2021,,['Via Sialunga'],['IT'],24.08.2021,,1.0,,8015.0,341b,,1004,0,TI,1099381.174,,0,1980.0,,,,,,,909,,,Via Sialunga ,Manno,341,5194,191931218,6928/692800,0,['Sia'],,2714869.088,1242.0
514,POINT (714309 99303.39999999999),1060,,18.0,,2714309.044,1,['Via ai Boschetti'],,Via ai Boschetti ,10132828,1099303.348,Manno,,,,102918739,0,6928,24.08.2021,,['Via ai Boschetti'],['IT'],24.08.2021,,1.0,,8015.0,249d,,1004,0,TI,1099303.348,,0,1976.0,,,,,,,909,,,Via ai Boschetti ,Manno,249,5194,191931219,6928/692800,0,['Bos'],,2714309.044,1271.0
515,POINT (715209.2 99378.3),1060,,28.0,,2715209.236,1,['Via Violino'],,Via Violino ,10128275,1099378.235,Manno,,,,102918740,0,6928,24.08.2021,,['Via Violino'],['IT'],24.08.2021,,,,,384b,,1004,0,TI,1099378.235,,0,,,,,,,,909,,,Via Violino ,Manno,384,5194,191931220,6928/692800,0,['Vio'],,2715209.236,
516,POINT (714700.8 97803.10000000001),1060,,20.0,,2714700.799,1,['Via Pianoni'],,Via Pianoni ,10246384,1097803.057,Manno,,,,102918741,0,6928,24.08.2021,,['Via Pianoni'],['IT'],24.08.2021,,,,,518h,,1004,0,TI,1097803.057,,0,,,,,,,,909,,,Via Pianoni ,Manno,518,5194,191931221,6928/692800,0,['Pia'],,2714700.799,
517,POINT (714470.2 98144),1020,,30.0,,2714470.216,1,['Via Cantonale'],,Via Cantonale ,10132830,1098143.964,Manno,,,CH670795420294,103002507,0,6928,24.08.2021,[''],['Via Cantonale'],['IT'],24.08.2021,[3004],2.0,,8012.0,929a,['1'],1004,0,TI,1098143.964,1.0,0,,['2021-08-24T00:00:00'],Rustico trasformato (51),,,[''],[3100],909,,[1],Via Cantonale ,Manno,929,5194,191951692,6928/692800,0,['Can'],[''],2714470.216,1110.0
518,POINT (714962.2 98891),1060,,,,2714962.236,1,['Via Gerre'],,Via Gerre ,10132834,1098890.966,Manno,,,,103030588,0,6928,24.08.2021,,['Via Gerre'],['IT'],24.08.2021,,5.0,,,,,1001,0,TI,1098890.966,,0,,,,,,,,904,,,Via Gerre ,Manno,429,5194,191953552,6928/692800,0,['Ger'],,2714962.236,1220.0
519,POINT (714587.2 97876),1060,,,,2714587.215,,['Via Industria'],,Via Industria ,10133413,1097875.96,Manno,,,,103038964,0,6928,24.08.2021,,['Via Industria'],['IT'],24.08.2021,,1.0,,,,,1001,0,TI,1097875.96,,0,,,,,,,,904,,,Via Industria ,Manno,433,5194,191954551,6928/692800,0,['Ind'],,2714587.215,1252.0
520,POINT (714760.2 98454),1060,,691.0,,2714760.226,1,['Via Cantonale'],,Via Cantonale ,10132830,1098453.964,Manno,,,CH230295074869,103042818,0,6928,24.08.2021,,['Via Cantonale'],['IT'],24.08.2021,,1.0,,8015.0,478b,,1004,0,TI,1098453.964,,0,1974.0,,Capannone industriale (415),,,,,909,,,Via Cantonale ,Manno,478,5194,191954677,6928/692800,0,['Can'],,2714760.226,1251.0
521,POINT (715166.2 99145),1060,,233.0,,2715166.244,1,['Via Violino'],,Via Violino ,10128275,1099144.966,Manno,,,CH310747029574,103042819,0,6928,24.08.2021,,['Via Violino'],['IT'],24.08.2021,,1.0,,8014.0,386d,,1004,0,TI,1099144.966,,0,1965.0,,Deposito (0),,,,,909,,,Via Violino ,Manno,386,5194,191954678,6928/692800,0,['Vio'],,2715166.244,1252.0
522,POINT (714612.8 99262),1020,,,,2714612.854,1,['Strada Regina'],,Strada Regina 40,10132826,1099261.929,Manno,,,CH340702953319,101360233,0,6928,24.08.2021,[''],['Strada Regina'],['IT'],24.08.2021,[3004],2.0,,8012.0,14a,['1'],1004,0,TI,1099261.929,1.0,0,,['2021-08-24T00:00:00'],,40,,[''],[3100],905,,[1],Strada Regina 40,Manno,14,5194,274000339,6928/692800,0,['Reg'],['_554000501'],2714612.854,1110.0
523,POINT (715037.2 98862.3),1040,,3371.0,,2715037.2,1,['Via Pobiette'],,Via Pobiette 11,10132841,1098862.21,Manno,,,CH590295400705,101360366,0,6928,24.08.2021,[''],['Via Pobiette'],['IT'],24.08.2021,[3004],3.0,,8020.0,698a,['7'],1004,0,TI,1098862.21,1.0,0,2001.0,['2021-08-24T00:00:00'],,11,,[''],[3101],905,,[0],Via Pobiette 11,Manno,698,5194,274000577,6928/692800,0,['Pob'],[''],2715037.2,1220.0
524,POINT (714939.2 99428),1020,,179.0,,2714939.246,1,['Via Quadrella'],,Via Quadrella 7,10132842,1099427.959,Manno,,,CH970795420289,101366682,0,6928,24.08.2021,[''],['Via Quadrella'],['IT'],24.08.2021,[3004],2.0,,8020.0,864a,['1'],1004,0,TI,1099427.959,1.0,0,2002.0,['2021-08-24T00:00:00'],,7,,[''],[3100],905,,[0],Via Quadrella 7,Manno,864,5194,274000998,6928/692800,0,['Qua'],['_554000501'],2714939.246,1110.0
525,POINT (714854.6 98995.5),1020,,121.0,,2714854.64,1,['Via Norello'],,Via Norello 7,10132838,1098995.49,Manno,,,CH429540020762,101365306,0,6928,24.08.2021,[''],['Via Norello'],['IT'],24.08.2021,[3004],3.0,,8011.0,689a,['1'],1004,0,TI,1098995.49,1.0,0,,['2021-08-24T00:00:00'],,7,,[''],[3100],905,,[1],Via Norello 7,Manno,689,5194,274001049,6928/692800,0,['Nor'],['_554000501'],2714854.64,1110.0
526,POINT (714640.9 99446.89999999999),1020,,92.0,,2714640.96,1,['Via Campagnola'],,Via Campagnola 10,10132829,1099446.89,Manno,,,CH554002950772,101368526,0,6928,24.08.2021,[''],['Via Campagnola'],['IT'],24.08.2021,[3004],2.0,,8020.0,704a,['1'],1004,0,TI,1099446.89,1.0,0,2001.0,['2021-08-24T00:00:00'],,10,,[''],[3100],905,,[1],Via Campagnola 10,Manno,704,5194,274001300,6928/692800,0,['Cam'],['_554000501'],2714640.96,1110.0
527,POINT (714637.2 99432.89999999999),1020,,92.0,,2714637.24,1,['Via Campagnola'],,Via Campagnola 12,10132829,1099432.86,Manno,,,CH169502074235,101368527,0,6928,24.08.2021,[''],['Via Campagnola'],['IT'],24.08.2021,[3004],2.0,,8020.0,888a,['1'],1004,0,TI,1099432.86,1.0,0,2001.0,['2021-08-24T00:00:00'],,12,,[''],[3100],905,,[1],Via Campagnola 12,Manno,888,5194,274001301,6928/692800,0,['Cam'],['_554000501'],2714637.24,1110.0
528,POINT (714524.1 99518),1020,,223.0,,2714524.132,1,['Via Vignascia'],,Via Vignascia 8,10128273,1099517.987,Manno,,,CH884202079543,101370037,0,6928,24.08.2021,"['', '']",['Via Vignascia'],['IT'],24.08.2021,"[3004, 3004]",2.0,,8020.0,846a,"['1', '2']",1004,0,TI,1099517.987,2.0,0,2002.0,"['2021-08-24T00:00:00', '2021-08-24T00:00:00']",,8,,"['', '']","[3100, 3101]",905,,"[0, 0]",Via Vignascia 8,Manno,846,5194,274001356,6928/692800,0,['Vig'],"['_554000501', '_554000502']",2714524.132,1121.0
529,POINT (714862.3 99502.60000000001),1020,,226.0,,2714862.33,1,['Via Vignole'],,Via Vignole 7,10128274,1099502.58,Manno,,,CH710747029535,101349927,0,6928,24.08.2021,[''],['Via Vignole'],['IT'],24.08.2021,[3004],2.0,,8020.0,333a,['1'],1004,0,TI,1099502.58,1.0,0,2002.0,['2021-08-24T00:00:00'],,7,,[''],[3100],905,,[1],Via Vignole 7,Manno,333,5194,274001654,6928/692800,0,['Vig'],['_554000501'],2714862.33,1110.0
530,POINT (714421.9 99481.10000000001),1020,,160.0,,2714421.944,1,['Via Cassinelle'],,Via Cassinelle 11,10132832,1099481.093,Manno,,,CH190295420738,101349959,0,6928,24.08.2021,[''],['Via Cassinelle'],['IT'],24.08.2021,[3004],2.0,,8020.0,881a,['1'],1004,0,TI,1099481.093,1.0,0,2002.0,['2021-08-24T00:00:00'],,11,,[''],[3100],905,,[1],Via Cassinelle 11,Manno,881,5194,274001700,6928/692800,0,['Cas'],['_554000501'],2714421.944,1110.0
531,POINT (714620.2 99479),1020,,120.0,,2714620.243,1,['Strada Regina'],,Strada Regina 74,10132826,1099478.952,Manno,,,CH540702954041,101351575,0,6928,24.08.2021,[''],['Strada Regina'],['IT'],24.08.2021,[3004],2.0,,8020.0,703a,['1'],1004,0,TI,1099478.952,1.0,0,2002.0,['2021-08-24T00:00:00'],,74,,[''],[3100],905,,[1],Strada Regina 74,Manno,703,5194,274001823,6928/692800,0,['Reg'],['_554000501'],2714620.243,1110.0
