,geometry,gkat,gabbj,garea,ltyp,gkode,stroffiziel,strname,gazzi,strname_deinr,esid,gkodn,dplzname,gvol,gbaum,egrid,egaid,lgbkr,dplz4,gexpdat,wbez,strnamk,strsp,dexpdat,wstat,gastw,lparzsx,gbaup,gebnr,ewid,gstat,dplzz,gdekt,dkodn,ganzwhg,doffadr,gbauj,wexpdat,gbez,deinr,gvolnorm,weinr,wstwk,gksce,gvolsce,wmehrg,label,ggdename,lparz,ggdenr,egid,plz_plz6,edid,strindx,whgnr,dkode,gklas
270,POINT (718910.1 87856.8),1020,,415.0,,2718910.185,1,['Via al Parco'],,Via al Parco 13,10138433,1087856.737,Maroggia,,,CH969502075739,101246388,0,6817,05.09.2021,"['', '', '', '', '', '', '', '', '', '', '', '', '']",['Via al Parco'],['IT'],05.09.2021,"[3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004]",4.0,,8015.0,396a,"['24', '25', '26', '28', '31', '32', '33', '34', '35', '37', '38', '39', '41']",1004,0,TI,1087856.737,23,0,1973,"['2021-09-05T00:00:00', '2021-09-05T00:00:00', '2021-09-05T00:00:00', '2021-09-05T00:00:00', '2021-09-05T00:00:00', '2021-09-05T00:00:00', '2021-09-05T00:00:00', '2021-09-05T00:00:00', '2021-09-05T00:00:00', '2021-09-05T00:00:00', '2021-09-05T00:00:00', '2021-09-05T00:00:00', '2021-09-05T00:00:00']",,13,,"['', '3904', '3900', '3899', '3911', '3909', '3906', '3910', '3503', '3917', '3916', '3918', '3915']","[3100, 3100, 3100, 3100, 3101, 3101, 3100, 3101, 3100, 3102, 3102, 3102, 3102]",905,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Via al Parco 13,Maroggia,396,5195,11143513,6817/681700,0,['Par'],"['_326', '_327', '_328', '_333', '_330', '_331', '_334', '_337', '_336', '_338', '_340', '_341', '_479']",2718910.185,1122
271,POINT (718910.1 87856.8),1020,,415.0,,2718910.185,1,['Via al Parco'],,Via al Parco 15,10138433,1087856.737,Maroggia,,,CH969502075739,101891969,0,6817,05.09.2021,"['', '', '', '', '', '', '', '', '', '']",['Via al Parco'],['IT'],05.09.2021,"[3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004]",4.0,,8015.0,396a,"['27', '29', '30', '36', '40', '42', '43', '44', '45', '46']",1004,0,TI,1087856.737,23,0,1973,"['2021-09-05T00:00:00', '2021-09-05T00:00:00', '2021-09-05T00:00:00', '2021-09-05T00:00:00', '2021-09-05T00:00:00', '2021-09-05T00:00:00', '2021-09-05T00:00:00', '2021-09-05T00:00:00', '2021-09-05T00:00:00', '2021-09-05T00:00:00']",,15,,"['3895', '3986', '3912', '3897', '3901', '3908', '3902', '3907', '3913', '3914']","[3100, 3100, 3101, 3100, 3100, 3101, 3100, 3101, 3102, 3102]",905,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Via al Parco 15,Maroggia,396,5195,11143513,6817/681700,1,['Par'],"['_332', '_339', '_329', '_337b', '_348', '_345', '_346', '_347', '_335', '46']",2718910.185,1122
272,POINT (719107.5 88029.60000000001),1030,,441.0,,2719107.52,1,['Via Ressiga'],,Via Ressiga 30b,10139137,1088029.59,Maroggia,,,CH709507450204,102041508,0,6817,05.09.2021,"['', '', '', '', '', '']",['Via Ressiga'],['IT'],05.09.2021,"[3004, 3004, 3004, 3004, 3004, 3004]",4.0,,8017.0,117a,"['1', '3', '4', '7', '8', '9']",1004,0,TI,1088029.59,12,0,,"['2021-09-05T00:00:00', '2021-09-05T00:00:00', '2021-09-05T00:00:00', '2021-09-05T00:00:00', '2021-09-05T00:00:00', '2021-09-05T00:00:00']",,30b,,"['', '', '', '', '', '']","[3100, 3401, 3100, 3102, 3102, 3401]",905,,"[0, 0, 0, 0, 0, 0]",Via Ressiga 30b,Maroggia,117,5195,11143543,6817/681700,1,['Res'],"['_555000375', '_555000377', '_555000378', '_555000381', '_555000382', '_555000383']",2719107.52,1122
273,POINT (719107.5 88029.60000000001),1030,,441.0,,2719107.52,1,['Via Ressiga'],,Via Ressiga 30a,10139137,1088029.59,Maroggia,,,CH709507450204,101248169,0,6817,05.09.2021,"['', '', '', '', '']",['Via Ressiga'],['IT'],05.09.2021,"[3004, 3004, 3004, 3004, 3004]",4.0,,8017.0,117a,"['2', '5', '6', '10', '11']",1004,0,TI,1088029.59,12,0,,"['2021-09-05T00:00:00', '2021-09-05T00:00:00', '2021-09-05T00:00:00', '2021-09-05T00:00:00', '2021-09-05T00:00:00']",,30a,,"['', '', '', '', '']","[3402, 3401, 3401, 3402, 3100]",905,,"[0, 0, 0, 0, 0]",Via Ressiga 30a,Maroggia,117,5195,11143543,6817/681700,0,['Res'],"['_555000376', '_555000379', '_555000380', '_555000384', '_555000385']",2719107.52,1122
274,POINT (719107.5 88029.60000000001),1030,,441.0,,2719107.52,1,['Via Ressiga'],,Via Ressiga 30c,10139137,1088029.59,Maroggia,,,CH709507450204,102041509,0,6817,05.09.2021,[''],['Via Ressiga'],['IT'],05.09.2021,[3004],4.0,,8017.0,117a,['12'],1004,0,TI,1088029.59,12,0,,['2021-09-05T00:00:00'],,30c,,[''],[3100],905,,[0],Via Ressiga 30c,Maroggia,117,5195,11143543,6817/681700,2,['Res'],['_555000386'],2719107.52,1122
275,POINT (718787.1 88244.8),1030,,176.0,,2718787.186,1,['Viale Baldassarre Longhena'],,Viale Baldassarre Longhena 38,10138436,1088244.746,Maroggia,,,CH454502950768,101900547,0,6817,05.09.2021,[''],['Viale B. Longhena'],['IT'],05.09.2021,[3004],3.0,,8012.0,219a,['9'],1004,0,TI,1088244.746,7,0,,['2021-09-05T00:00:00'],,38,,[''],[3100],905,,[0],Viale Baldassarre Longhena 38,Maroggia,219,5195,190086873,6817/681700,1,['Lon'],['624'],2718787.186,1122
276,POINT (718787.1 88244.8),1030,,176.0,,2718787.186,1,['Via Tommaso e Giacomo Rodari'],,Via Tommaso e Giacomo Rodari 4,10139138,1088244.746,Maroggia,,,CH454502950768,101298454,0,6817,05.09.2021,"['', '', '', '', '', '', '']",['Via T. e G. Rodari'],['IT'],05.09.2021,"[3004, 3004, 3004, 3004, 3004, 3004, 3004]",3.0,,8012.0,219a,"['1', '2', '3', '4', '5', '6', '7']",1004,0,TI,1088244.746,7,0,,"['2021-09-05T00:00:00', '2021-09-05T00:00:00', '2021-09-05T00:00:00', '2021-09-05T00:00:00', '2021-09-05T00:00:00', '2021-09-05T00:00:00', '2021-09-05T00:00:00']",,4,,"['', '', '', '', '', '', '']","[3102, 3102, 3101, 3101, 3100, 3101, 3100]",905,,"[0, 0, 0, 0, 0, 0, 0]",Via Tommaso e Giacomo Rodari 4,Maroggia,219,5195,190086873,6817/681700,0,['Rod'],"['_555000550', '_555000551', '_555000508', '_555000548', '_555000506', '_555000507', '_555000547']",2718787.186,1122
277,POINT (718890.9 88374.8),1020,,614.0,,2718890.98,1,['Via Siegfried Bieber'],,Via Siegfried Bieber 43,10207549,1088374.79,Maroggia,,10,CH190295450729,102301452,0,6817,05.09.2021,"['', '', '', '', '', '', '', '']",['Via Siegfried Bieber'],['IT'],05.09.2021,"[3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004]",3.0,,8023.0,160a,"['1', '2', '7', '8', '9', '13', '16', '17']",1004,0,TI,1088374.79,16,0,2016,"['2021-09-05T00:00:00', '2021-09-05T00:00:00', '2021-09-05T00:00:00', '2021-09-05T00:00:00', '2021-09-05T00:00:00', '2021-09-05T00:00:00', '2021-09-05T00:00:00', '2021-09-05T00:00:00']",,43,,"['', '', '', '', '', '', '', '']","[3101, 3100, 3101, 3100, 3101, 3102, 3100, 3102]",905,,"[0, 0, 0, 0, 0, 0, 0, 0]",Via Siegfried Bieber 43,Maroggia,160,5195,191259071,6817/681700,1,['Bie'],"['PPP_30464', 'PPP_30457', 'PPP_30463', 'PPP_30456', 'PPP_30465', 'PPP_30469', 'PPP_30455', 'PPP_30466']",2718890.98,1122
278,POINT (718890.9 88374.8),1020,,614.0,,2718890.98,1,['Via Siegfried Bieber'],,Via Siegfried Bieber 41,10207549,1088374.79,Maroggia,,10,CH190295450729,102012218,0,6817,05.09.2021,"['', '', '', '', '', '', '', '']",['Via Siegfried Bieber'],['IT'],05.09.2021,"[3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004]",3.0,,8023.0,160a,"['3', '4', '5', '6', '10', '11', '12', '15']",1004,0,TI,1088374.79,16,0,2016,"['2021-09-05T00:00:00', '2021-09-05T00:00:00', '2021-09-05T00:00:00', '2021-09-05T00:00:00', '2021-09-05T00:00:00', '2021-09-05T00:00:00', '2021-09-05T00:00:00', '2021-09-05T00:00:00']",,41,,"['', '', '', '', '', '', '', '']","[3101, 3100, 3100, 3100, 3101, 3101, 3102, 3102]",905,,"[0, 0, 0, 0, 0, 0, 0, 0]",Via Siegfried Bieber 41,Maroggia,160,5195,191259071,6817/681700,0,['Bie'],"['PPP_30460', 'PPP_30459', 'PPP_30454', 'PPP_30458', 'PPP_30461', 'PPP_30462', 'PPP_30467', 'PPP_30468']",2718890.98,1122
279,POINT (718950.7 88355),1020,,614.0,,2718950.71,1,['Via Siegfried Bieber'],,Via Siegfried Bieber 53,10207549,1088354.99,Maroggia,,10,CH310757029581,102012221,0,6817,05.09.2021,"['', '', '', '', '', '', '', '']",['Via Siegfried Bieber'],['IT'],05.09.2021,"[3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004]",3.0,,8023.0,437a,"['1', '2', '3', '7', '8', '9', '13', '14']",1004,0,TI,1088354.99,16,0,2016,"['2021-09-05T00:00:00', '2021-09-05T00:00:00', '2021-09-05T00:00:00', '2021-09-05T00:00:00', '2021-09-05T00:00:00', '2021-09-05T00:00:00', '2021-09-05T00:00:00', '2021-09-05T00:00:00']",,53,,"['1', '2', '3', '7', '8', '9', '13', '14']","[3100, 3100, 3100, 3101, 3101, 3101, 3102, 3102]",905,,"[0, 0, 0, 0, 0, 0, 0, 0]",Via Siegfried Bieber 53,Maroggia,437,5195,191259110,6817/681700,0,['Bie'],"['', '', '', '', '', '', '', '']",2718950.71,1122
280,POINT (718950.7 88355),1020,,614.0,,2718950.71,1,['Via Siegfried Bieber'],,Via Siegfried Bieber 55,10207549,1088354.99,Maroggia,,10,CH310757029581,102296114,0,6817,05.09.2021,"['', '', '', '', '', '', '', '']",['Via Siegfried Bieber'],['IT'],05.09.2021,"[3004, 3004, 3004, 3004, 3004, 3004, 3004, 3004]",3.0,,8023.0,437a,"['4', '5', '6', '10', '11', '12', '15', '16']",1004,0,TI,1088354.99,16,0,2016,"['2021-09-05T00:00:00', '2021-09-05T00:00:00', '2021-09-05T00:00:00', '2021-09-05T00:00:00', '2021-09-05T00:00:00', '2021-09-05T00:00:00', '2021-09-05T00:00:00', '2021-09-05T00:00:00']",,55,,"['4', '5', '6', '10', '11', '12', '15', '16']","[3100, 3100, 3100, 3101, 3101, 3101, 3102, 3102]",905,,"[0, 0, 0, 0, 0, 0, 0, 0]",Via Siegfried Bieber 55,Maroggia,437,5195,191259110,6817/681700,1,['Bie'],"['', '', '', '', '', '', '', '']",2718950.71,1122
