index;geometry;length
2093;LINESTRING (718781.5758156405 98251.53624628513, 718786.3687404182 98263.09347863634);12.51166445939835
2094;LINESTRING (718786.3687404182 98263.09347863634, 718774 98267.39999999999);13.09701743868186
2095;LINESTRING (718912.270405062 98242.83036117084, 718931.3643228706 98241.55864744853);19.136220971590298
2096;LINESTRING (718611.3020606809 98203.58873877635, 718614.3253178877 98229.63242624034, 718614.8853075339 98237.04848605646, 718611.104500781 98240.27693253753, 718611.48250857 98245.5101524435, 718612.6732528383 98257.90863539375, 718615.8555819683 98278.18477081035, 718616.9039798698 98285.57701302852, 718590.618481023 98288.25479644067, 718584.6414185679 98288.1380900061, 718578.8 98263.10000000001);142.4305675205365
2097;LINESTRING (718786.3687404182 98263.09347863634, 718793.9026870142 98285.77866214064);23.90351233469525
2098;LINESTRING (718793.9026870142 98285.77866214064, 718799.5560308655 98302.44514993959);17.59920771665637
2099;LINESTRING (718799.5560308655 98302.44514993959, 718811.8984366875 98317.27446685695);19.2936160869496
2100;LINESTRING (718811.8984366875 98317.27446685695, 718823.8 98307.8);15.212255963697736
2101;LINESTRING (718865.9793467355 98254.95545079897, 718880.0425490937 98287.51973660487);35.47120480919739
2102;LINESTRING (718880.0425490937 98287.51973660487, 718887.5266247336 98319.8551962487);33.1902596940865
2103;LINESTRING (718887.5266247336 98319.8551962487, 718935 98301.60000000001);50.862299881782164
2104;LINESTRING (718887.5266247336 98319.8551962487, 718906.4 98313.60000000001);19.88295184467195
2105;LINESTRING (718349.6177980541 98190.04469261598, 718358.6716313713 98211.13557738758, 718381.9562268219 98272.6204541872, 718385.8462268072 98280.8685929132, 718403.3276686061 98318.59076488431, 718424.1791957974 98344.33704668665, 718452.6425227994 98368.17487934983, 718432.5 98387.3);237.42717722976116
2106;LINESTRING (718286.9724957951 98215.93191290638, 718294.2307867439 98281.89652908748, 718295.3741744071 98291.19187177833, 718300.1900041187 98317.12574667475, 718304.9927982488 98343.72649917583, 718313.6792016519 98355.04785900989, 718330.7711946336 98384.54544098831, 718369.6290504283 98417.10240961268, 718377.900968909 98424.24623901052, 718389.6573591919 98432.22520053224, 718410.3 98414.2);280.73468792226504
2107;LINESTRING (719029.9103254129 98301.12914706623, 719057.9220237399 98300.48848867026);28.01902365081085
2108;LINESTRING (719057.9220237399 98300.48848867026, 719053.6491103577 98314.98149832271);15.109768944538734
2109;LINESTRING (719053.6491103577 98314.98149832271, 719052.0577365746 98328.20393493882);13.317856456084035
2110;LINESTRING (719015.4873754706 98290.91739052434, 719029.9103254129 98301.12914706623);17.672052985115652
2111;LINESTRING (719208.0845517837 98744.52880189708, 719206.5877084746 98753.31664403646);8.914410208131853
2112;LINESTRING (719206.5877084746 98753.31664403646, 719206.3797933814 98763.90879796052);10.594194326945226
2113;LINESTRING (719206.3797933814 98763.90879796052, 719211.3655145043 98780.57370687107);17.394729204889654
2114;LINESTRING (719104.1729670658 98019.46648965092, 719102.0457316206 98021.69301492102);3.0793741925429208
2115;LINESTRING (719102.0457316206 98021.69301492102, 719101.3855629229 98023.75928919355);2.1691731324940275
2116;LINESTRING (719101.3855629229 98023.75928919355, 719086.2 98027);15.527508744756306
2117;LINESTRING (719096.9108540016 98008.23861789986, 719099.707596463 98008.60478613853);2.8206112058114674
2118;LINESTRING (719099.707596463 98008.60478613853, 719102.3135946299 98008.0332341024);2.6679389377489433
2119;LINESTRING (719102.3135946299 98008.0332341024, 719104.5996426966 98007.97799364473);2.286715389234608
2120;LINESTRING (719104.5996426966 98007.97799364473, 719106.9821003161 98008.53617994675);2.4469728761539344
2121;LINESTRING (719106.9821003161 98008.53617994675, 719108.6104774658 98010.02467912136);2.206182661173137
2122;LINESTRING (719108.6104774658 98010.02467912136, 719108.9880399206 98012.10018451365);2.1095677378774615
2123;LINESTRING (719108.9880399206 98012.10018451365, 719107.6987509595 98014.25419011677);2.5103796851247533
2124;LINESTRING (719107.6987509595 98014.25419011677, 719104.1729670658 98019.46648965092);6.292790994338297
2125;LINESTRING (719101.3855629229 98023.75928919355, 719090.1 98019.2);12.171731529991838
2126;LINESTRING (719090.4088363899 98006.04302409693, 719094.0198797921 98007.14787975293);3.7762865984132574
2127;LINESTRING (719094.0198797921 98007.14787975293, 719096.8 97996.89999999999);10.61829119025764
2128;LINESTRING (719074.550761619 97940.59804338163, 719105.8665052789 97934.68531422885);31.869047161846222
2129;LINESTRING (719105.8665052789 97934.68531422885, 719148.1083635767 97916.30049208881);46.069255231400554
2130;LINESTRING (719148.1083635767 97916.30049208881, 719144.211746866 97911.58750370785);6.115217189038052
2131;LINESTRING (719144.211746866 97911.58750370785, 719125.6707857446 97907.91041887035);18.90206846376876
2132;LINESTRING (719094.0198797921 98007.14787975293, 719096.9108540016 98008.23861789986);3.08989345857112
2133;LINESTRING (719072.4739663305 98100.65724538325, 719058.1 98069.7);34.13153893088502
2134;LINESTRING (719072.4739663305 98100.65724538325, 719058.8 98088.7);18.16461043794458
2135;LINESTRING (718999.1123173989 98109.54881671551, 719000.7340152774 98110.19212577176);1.7446347901124661
2136;LINESTRING (719000.7340152774 98110.19212577176, 719008.6 98102.7);10.863041205688235
2137;LINESTRING (718818.0337792127 98070.16772649872, 718820.4822673494 98080.81185498586);10.922113596094565
2138;LINESTRING (718820.4822673494 98080.81185498586, 718827.5841768924 98084.80902475225);8.149508285707109
2139;LINESTRING (718827.5841768924 98084.80902475225, 718830.4745066226 98085.93297961091);3.101174047641384
2140;LINESTRING (718830.4745066226 98085.93297961091, 718842.2353817885 98090.52166821335);12.624351379613667
2141;LINESTRING (718842.2353817885 98090.52166821335, 718868.2665436632 98085.06027351055);26.59789880140892
2142;LINESTRING (718868.2665436632 98085.06027351055, 718909.2050698455 98085.28345351649);40.939134520596205
2143;LINESTRING (718909.2050698455 98085.28345351649, 718914.7967268458 98085.31509810885);5.5917465418785275
2144;LINESTRING (718914.7967268458 98085.31509810885, 718928.2 98075);16.91298259445978
2145;LINESTRING (718914.7967268458 98085.31509810885, 718958.5157804699 98093.45405486252);44.47019526405732
2146;LINESTRING (718958.5157804699 98093.45405486252, 718999.1123173989 98109.54881671551);43.670587009265134
2147;LINESTRING (718999.1123173989 98109.54881671551, 719010 98072.60000000001);38.519562420913516
2148;LINESTRING (719000.7340152774 98110.19212577176, 719011.4 98082.39999999999);29.768531791440218
2149;LINESTRING (718609.3827379502 98048.43281453924, 718644.6121997631 98053.05695431684);35.5316429159696
2150;LINESTRING (718644.6121997631 98053.05695431684, 718650 98075);22.594814565434827
2151;LINESTRING (718818.4355970938 98049.62802171339, 718818.0337792127 98070.16772649872);20.543634787401977
2152;LINESTRING (718609.3827379502 98048.43281453924, 718593.2119353162 98126.08209956822, 718584 98103.3);103.88928141709233
2153;LINESTRING (718980.8300408804 98018.36101450078, 719016.4296134431 98021.09324556234);35.70426659690325
2154;LINESTRING (719016.4296134431 98021.09324556234, 719014.9849531729 98030.78278541633);9.796643602709871
2155;LINESTRING (719014.9849531729 98030.78278541633, 719012.1 98044.8);14.311018813988543
2156;LINESTRING (719014.9849531729 98030.78278541633, 719033.2 98047);24.388234453648135
2157;LINESTRING (719064.5692597692 97989.05833185166, 719066.4573545016 97998.63529434877);9.761306899679674
2158;LINESTRING (719066.4573545016 97998.63529434877, 719079.2 97993);13.933110086923016
2159;LINESTRING (719066.4573545016 97998.63529434877, 719090.4088363899 98006.04302409693);25.070858474879785
2160;LINESTRING (719058.1221154052 97932.69294813069, 719058.2614519447 97936.25370253733);3.5634795657741587
2161;LINESTRING (719058.2614519447 97936.25370253733, 719058.8589671946 97952.39882611572);16.15617652278191
2162;LINESTRING (719058.8589671946 97952.39882611572, 719061.292756615 97971.28181903968);19.039189917355802
2163;LINESTRING (719061.292756615 97971.28181903968, 719067.9977522901 97967.07691834087);7.914427135955075
2164;LINESTRING (719067.9977522901 97967.07691834087, 719069.2532329212 97965.06678620803);2.369992153286581
2165;LINESTRING (719069.2532329212 97965.06678620803, 719069.1350700012 97962.00679359557);3.06227321837031
2166;LINESTRING (719069.1350700012 97962.00679359557, 719068.6708655291 97958.02827376133);4.005509438688522
2167;LINESTRING (719068.6708655291 97958.02827376133, 719068.3306144688 97952.07303352986);5.964952388628334
2168;LINESTRING (719068.3306144688 97952.07303352986, 719069.3389228107 97946.8669537549);5.302824939189856
2169;LINESTRING (719069.3389228107 97946.8669537549, 719069.4902301737 97943.89007554531);2.980721018953095
2170;LINESTRING (719069.4902301737 97943.89007554531, 719069.9728646849 97942.18723845283);1.7699124935791262
2171;LINESTRING (719069.9728646849 97942.18723845283, 719071.8909741432 97941.14631572072);2.1823528651882182
2172;LINESTRING (719071.8909741432 97941.14631572072, 719074.550761619 97940.59804338163);2.7157083743273405
2173;LINESTRING (718348.3580317211 97907.28028103329, 718351.3783745466 97912.07574117831);5.667354655073823
2174;LINESTRING (718351.3783745466 97912.07574117831, 718359.9510928713 97925.28514155516);15.747373044059618
2175;LINESTRING (719061.292756615 97971.28181903968, 719064.5692597692 97989.05833185166);18.07594757333325
2176;LINESTRING (718822.0761478947 97922.13309703612, 718840.8936438302 97936.62215075213);23.74933327205697
2177;LINESTRING (718359.9510928713 97925.28514155516, 718365.3277566253 97933.57335448285);9.879422384856385
2178;LINESTRING (718365.3277566253 97933.57335448285, 718369.0799517538 97938.57210576447);6.250318604555714
2179;LINESTRING (718369.0799517538 97938.57210576447, 718411.9037476955 97913.25541689344, 718393.2 97917);68.8223917929167
2180;LINESTRING (719064.5692597692 97989.05833185166, 719049.7571397435 97987.60050673457);14.88368750429929
2181;LINESTRING (719049.7571397435 97987.60050673457, 719049.1275916747 97992.84736958121, 719049.9033379423 97995.55332964871, 719050.9882546976 97998.68786512289, 719051.4709671965 98000.93220994936, 719051.7478777093 98002.21630219471, 719051.5701008425 98006.14888029879, 719047.6810699191 98019.22621706984, 719054.5 98031.89999999999);46.9974251989338
2182;LINESTRING (718527.9088888058 97969.75563658668, 718536.3730553617 97965.48441704953);9.480792784389484
2183;LINESTRING (718536.3730553617 97965.48441704953, 718553.6356186953 97953.31268752081);21.122194312320573
2184;LINESTRING (718553.6356186953 97953.31268752081, 718571.6914150338 97941.37886713484);21.64319409008521
2185;LINESTRING (718571.6914150338 97941.37886713484, 718584.9753715725 97913.20742523733);31.146326266657756
2186;LINESTRING (718536.3730553617 97965.48441704953, 718518.3 97925.8);43.60605791247016
2187;LINESTRING (719049.7571397435 97987.60050673457, 718983.4895462713 97981.05388210432);66.59018124809975
2188;LINESTRING (718983.4895462713 97981.05388210432, 718953.2469013867 97978.07095956164, 718947.7757324502 97977.41898731604, 718945.3536075875 98016.85447418207, 718943.9324423097 98019.41732700521, 718941.8458142378 98021.15547452094, 718928 98041.60000000001);105.7471219734505
2189;LINESTRING (718983.4895462713 97981.05388210432, 718982.0842854973 98003.3640606168);22.354391584249242
2190;LINESTRING (718982.0842854973 98003.3640606168, 718980.8300408804 98018.36101450078);15.04931079343395
2191;LINESTRING (719066.4573545016 97998.63529434877, 719069.1062587256 98034.99017648991);36.45125716740418
2192;LINESTRING (719069.1062587256 98034.99017648991, 719057.7 98059.7);27.21540218362905
2193;LINESTRING (719014.9849531729 98030.78278541633, 719010.9 98061.3);30.78940123435262
2194;LINESTRING (718369.0799517538 97938.57210576447, 718372.2281002753 97942.76965244058);5.246926453752573
2195;LINESTRING (718372.2281002753 97942.76965244058, 718385.2854303791 97959.55779565276);21.268183325166074
2196;LINESTRING (718385.2854303791 97959.55779565276, 718397.9796465011 97976.2944145231);21.006130870870948
2197;LINESTRING (718397.9796465011 97976.2944145231, 718372.9335792153 97986.05776225969, 718349.843838837 97994.80304590616, 718358.322161634 98016.42753497415, 718382.823165543 98007.59860399841, 718385.9 98024.3);117.82497016129733
2198;LINESTRING (718125.9324413735 97913.6132918606, 718133.785532389 97942.34131689731);29.782049308382167
2199;LINESTRING (718133.785532389 97942.34131689731, 718134.9949803337 97954.62886537243);12.346927223391127
2200;LINESTRING (718134.9949803337 97954.62886537243, 718137.5464670685 97967.20936825543);12.836632632691408
2201;LINESTRING (718137.5464670685 97967.20936825543, 718138.7526577214 97979.66363594259);12.512540889632167
2202;LINESTRING (718138.7526577214 97979.66363594259, 718145.260351782 98026.97836097826);47.760164229062525
2203;LINESTRING (718145.260351782 98026.97836097826, 718168.2 98023);23.282070707700257
2204;LINESTRING (718840.8936438302 97936.62215075213, 718848.7938711263 97944.55990462624);11.199175322102878
2205;LINESTRING (718848.7938711263 97944.55990462624, 718850.7433057638 97952.60359740957);8.276550549522666
2206;LINESTRING (718850.7433057638 97952.60359740957, 718835.8108505695 97977.08413528018);28.675337008726043
2207;LINESTRING (718835.8108505695 97977.08413528018, 718827.8147197508 98010.47315166148);34.33314030177474
2208;LINESTRING (718827.8147197508 98010.47315166148, 718839.2026580499 98012.75294110323, 718860.6976253502 98015.87542777274, 718859.3693332291 98037.44217082846, 718853.2 98030);64.60886076480493
2209;LINESTRING (719069.1062587256 98034.99017648991, 719072.4739663305 98100.65724538325);65.75336791035383
2210;LINESTRING (718397.9796465011 97976.2944145231, 718423.3352597364 98010.64548041015);42.695466388282995
2211;LINESTRING (718423.3352597364 98010.64548041015, 718426.9225948273 98015.75224252835);6.240832667677184
2212;LINESTRING (718426.9225948273 98015.75224252835, 718427.535564238 98020.0671697248);4.358248295949588
2213;LINESTRING (718427.535564238 98020.0671697248, 718436.0092085052 98024.83558190083);9.723188872343755
2214;LINESTRING (718436.0092085052 98024.83558190083, 718441.2130361986 98024.10314832906);5.255119561004192
2215;LINESTRING (718441.2130361986 98024.10314832906, 718452.1060292902 98020.39064341402);11.50825752396612
2216;LINESTRING (718452.1060292902 98020.39064341402, 718457.9987980765 98016.50280220376);7.059747392427488
2217;LINESTRING (718457.9987980765 98016.50280220376, 718466.9250562462 98013.55251913551);9.401183707111578
2218;LINESTRING (718466.9250562462 98013.55251913551, 718481.8952508301 98023.5846004163);18.020804108127024
2219;LINESTRING (718481.8952508301 98023.5846004163, 718506.939464331 98028.20939543335);25.467653186532196
2220;LINESTRING (718506.939464331 98028.20939543335, 718561.386040205 98039.96826879245);55.70189159335783
2221;LINESTRING (718561.386040205 98039.96826879245, 718571.7443130836 98041.82717921994);10.523752420326572
2222;LINESTRING (718571.7443130836 98041.82717921994, 718596.5634137189 98045.28047731346);25.058192753484388
2223;LINESTRING (718596.5634137189 98045.28047731346, 718603.8279517738 97974.7178484983, 718586.2 97976.3);88.63440152738953
2224;LINESTRING (718827.8147197508 98010.47315166148, 718818.4355970938 98049.62802171339);40.26253581925367
2225;LINESTRING (718818.4355970938 98049.62802171339, 718810.9 98045.8);8.452157937327879
2226;LINESTRING (718571.7443130836 98041.82717921994, 718576.2 98055);13.905982640586965
2227;LINESTRING (718596.5634137189 98045.28047731346, 718609.3827379502 98048.43281453924);13.201223569454347
2228;LINESTRING (718644.6121997631 98053.05695431684, 718669.426424075 98059.13449510367);25.54764627554139
2229;LINESTRING (718669.426424075 98059.13449510367, 718681.6267865783 98061.8523778564);12.499429261745533
2230;LINESTRING (718681.6267865783 98061.8523778564, 718689.0049215842 98067.17791916241);9.099355272008857
2231;LINESTRING (718689.0049215842 98067.17791916241, 718688.301786552 98060.7486265905, 718684.4017113911 98058.18180125937, 718679.4639066248 98055.60581986821, 718671.0158815176 98051.91608848122, 718663.6372030077 98047.0130736813, 718662.970519062 98038.71653704261, 718665.1170909917 98029.94126150268, 718681.4 98022.2);70.17042294332109
2232;LINESTRING (718457.9987980765 98016.50280220376, 718449.6041277241 98079.57169578513, 718454.1822300947 98084.7089160733, 718472.8 98066.8);96.33938749017695
2233;LINESTRING (718145.260351782 98026.97836097826, 718153.6767273742 98051.02524159411);25.477202465386824
2234;LINESTRING (718153.6767273742 98051.02524159411, 718159.8243418382 98067.86749625491);17.92915797403725
2235;LINESTRING (718159.8243418382 98067.86749625491, 718172.239682204 98085.42099908752);21.500375301174095
2236;LINESTRING (718172.239682204 98085.42099908752, 718196.1753663499 98109.59201513611);34.01698094118283
2237;LINESTRING (718196.1753663499 98109.59201513611, 718222.8055159315 98107.14159688709, 718213.2495096872 98085.9522005188, 718208.6349480172 98083.87212364038, 718203.4137462109 98079.13397184617, 718200.234076184 98071.77816410549, 718200.956654652 98068.47882681129, 718184.3 98057.60000000001);93.38519651610262
2238;LINESTRING (718506.939464331 98028.20939543335, 718493.6057923544 98088.73573408014, 718488.2297775261 98117.75099087987, 718499.5 98125.39999999999);105.10747287867616
2239;LINESTRING (719285.4019310365 97757.360864499, 719288.0153250968 97759.18008374929);3.1842404423940573
2240;LINESTRING (719288.0153250968 97759.18008374929, 719290.3795295571 97760.67196397588);2.7955624372458616
2241;LINESTRING (719290.3795295571 97760.67196397588, 719292.433256021 97761.80194466676);2.3440667120194125
2242;LINESTRING (719292.433256021 97761.80194466676, 719294.7507952491 97762.51459186018);2.4246348377003013
2243;LINESTRING (719294.7507952491 97762.51459186018, 719297.0808795218 97762.98287203278);2.3766739443496205
2244;LINESTRING (719297.0808795218 97762.98287203278, 719299.6313756877 97762.87730298708);2.5526800652540214
2245;LINESTRING (719299.6313756877 97762.87730298708, 719302.5079643412 97761.94422761547);3.0241349061795777
2246;LINESTRING (719302.5079643412 97761.94422761547, 719305.5402867798 97760.96973722012);3.185060580581247
2247;LINESTRING (719305.5402867798 97760.96973722012, 719316.7393523494 97756.3196740719);12.126094050280054
2248;LINESTRING (719316.7393523494 97756.3196740719, 719337.9859312729 97745.70719857479);23.749563198639
2249;LINESTRING (719337.9859312729 97745.70719857479, 719340.7819660542 97743.74962561108);3.413195336769536
2250;LINESTRING (719340.7819660542 97743.74962561108, 719343.1796536456 97740.38325386107);4.132960748067633
2251;LINESTRING (719343.1796536456 97740.38325386107, 719344.6564811189 97736.57627354987);4.083395459131851
2252;LINESTRING (719344.6564811189 97736.57627354987, 719350.236036114 97736.45241141292);5.580929651332956
2253;LINESTRING (719350.236036114 97736.45241141292, 719352.7355141671 97744.46261120966);8.3911078721177
2254;LINESTRING (719352.7355141671 97744.46261120966, 719348.682786747 97747.69638902343);5.184777573880334
2255;LINESTRING (719348.682786747 97747.69638902343, 719343.9590244234 97751.57299573546);6.110810919162602
2256;LINESTRING (719343.9590244234 97751.57299573546, 719340.564460437 97754.81971079663);4.697257002307065
2257;LINESTRING (719340.564460437 97754.81971079663, 719340.4212037299 97762.11085117824);7.292547603443313
2258;LINESTRING (719340.4212037299 97762.11085117824, 719328.8898977465 97773.814802765);16.430261727338166
2259;LINESTRING (719328.8898977465 97773.814802765, 719324.8243195813 97777.70435448598);5.626503213163901
2260;LINESTRING (719324.8243195813 97777.70435448598, 719322.7562105393 97781.64426800171);4.44971836424212
2261;LINESTRING (719322.7562105393 97781.64426800171, 719320.563328857 97791.5414254986);10.137181886048014
2262;LINESTRING (719320.563328857 97791.5414254986, 719317.0985954937 97798.75619771928);8.00358141551492
2263;LINESTRING (719317.0985954937 97798.75619771928, 719317.6994227091 97802.08141276169);3.379060286673373
2264;LINESTRING (719317.6994227091 97802.08141276169, 719321.6608293548 97803.49349360059);4.205557621563666
2265;LINESTRING (719321.6608293548 97803.49349360059, 719347.8107406286 97792.07675864836);28.53348377958606
2266;LINESTRING (719347.8107406286 97792.07675864836, 719360.0430804355 97791.60552327632);12.2414133140836
2267;LINESTRING (719360.0430804355 97791.60552327632, 719350.2274435161 97803.50993177829);15.429247224482767
2268;LINESTRING (719350.2274435161 97803.50993177829, 719358.2673852466 97801.55534184241);8.27412139422436
2269;LINESTRING (719358.2673852466 97801.55534184241, 719365.6808998279 97796.39734616519);9.031340866836848
2270;LINESTRING (719366.8043035275 97807.02679187499, 719359.2919783706 97816.81939796782);12.342210634697889
2271;LINESTRING (719359.2919783706 97816.81939796782, 719357.8246617662 97824.08451852933);7.411814541054915
2272;LINESTRING (719357.8246617662 97824.08451852933, 719353.7459927392 97828.6409231962);6.115256701053919
2273;LINESTRING (719353.7459927392 97828.6409231962, 719350.9913637466 97833.22334773534);5.346643390391292
2274;LINESTRING (719350.9913637466 97833.22334773534, 719346.9255910279 97837.12399896444);5.634322302692669
2275;LINESTRING (719346.9255910279 97837.12399896444, 719340.9092124894 97838.98493626426);6.297610527269792
2276;LINESTRING (719340.9092124894 97838.98493626426, 719336.268624745 97838.23774687335);4.700356007744947
2277;LINESTRING (719336.268624745 97838.23774687335, 719332.9340444308 97838.82824239468);3.386459926233278
2278;LINESTRING (719332.9340444308 97838.82824239468, 719329.5472762708 97842.07511547196);4.691735643642739
2279;LINESTRING (719329.5472762708 97842.07511547196, 719328.1242270139 97846.6948297535);4.8339248267433295
2280;LINESTRING (719328.1242270139 97846.6948297535, 719330.0699174474 97849.37933786906);3.3154630273181858
2281;LINESTRING (719330.0699174474 97849.37933786906, 719333.3656219607 97850.76722934438);3.57601887388569
2282;LINESTRING (719333.3656219607 97850.76722934438, 719338.1694970438 97876.71290026145);26.38664539404985
2283;LINESTRING (719338.1694970438 97876.71290026145, 719340.7159779437 97882.72262856398);6.526974739016971
2284;LINESTRING (719340.7159779437 97882.72262856398, 719344.638452587 97886.1131127235);5.184707336256663
2285;LINESTRING (719344.638452587 97886.1131127235, 719347.9732267862 97885.51150910555);3.388605299144206
2286;LINESTRING (719347.9732267862 97885.51150910555, 719351.3337732771 97883.59839142761);3.866948663605676
2287;LINESTRING (719351.3337732771 97883.59839142761, 719369.7504043446 97860.09929290973);29.85598651913213
2288;LINESTRING (719228.2989968318 97682.36618109568, 719229.4617223005 97691.00609854852);8.717803858051912
2289;LINESTRING (719215.8836019111 97739.11761060182, 719217.9357686564 97754.53523130984);15.55359818970411
2290;LINESTRING (718861.2521893749 97764.30083799602, 718853.07984276 97781.34172695884);18.899183734670174
2291;LINESTRING (718853.07984276 97781.34172695884, 718850.2408856229 97788.66906940121);7.858092955284781
2292;LINESTRING (718850.2408856229 97788.66906940121, 718844.9958068043 97800.99727546932);13.3975936895956
2293;LINESTRING (718844.9958068043 97800.99727546932, 718829.9 97801.2);15.097167956496506
2294;LINESTRING (718844.9958068043 97800.99727546932, 718836.8048827262 97815.82517615793, 718832.4083174891 97830.31592465113, 718822.8 97828.8);41.810036077161094
2295;LINESTRING (719215.8836019111 97739.11761060182, 719186.9 97748.7);30.52656820410539
2296;LINESTRING (718889.5810069675 97736.50228843867, 718889.5439245969 97740.7711887711);4.2690613898683365
2297;LINESTRING (718889.5439245969 97740.7711887711, 718889.424192515 97754.01135748757);13.240710079597585
2298;LINESTRING (718889.5439245969 97740.7711887711, 718881.5651737268 97745.5406565118);9.295605842366571
2299;LINESTRING (718881.5651737268 97745.5406565118, 718871.0197571355 97753.61778534389);13.283291055025263
2300;LINESTRING (718871.0197571355 97753.61778534389, 718861.2521893749 97764.30083799602);14.475254537569441
2301;LINESTRING (718889.424192515 97754.01135748757, 718889.0247351854 97797.76720539804, 718888.7480152328 97818.63180930226, 718888.8322760261 97826.59453181045, 718890.1501441911 97840.78570091486, 718875.2 97839);101.89592019175488
2302;LINESTRING (718761.2088759434 97725.70741130071, 718770.4052579982 97753.33958237532);29.122333718176435
2303;LINESTRING (718770.4052579982 97753.33958237532, 718783.5274288693 97751.72822841922);13.220734848820657
2304;LINESTRING (718783.5274288693 97751.72822841922, 718789.1219534867 97747.66808369859);6.912559645124234
2305;LINESTRING (718127.2577832164 97756.25259157793, 718106.7 97755.7);20.565208684265976
2306;LINESTRING (719217.9357686564 97754.53523130984, 719216.3102736735 97758.02799553434);3.8524843760221192
2307;LINESTRING (719216.3102736735 97758.02799553434, 719216.0945496906 97761.12591484057);3.1054212056765964
2308;LINESTRING (719216.0945496906 97761.12591484057, 719217.238102302 97763.63897792523);2.761014060530781
2309;LINESTRING (719217.238102302 97763.63897792523, 719219.323789621 97765.90368159337);3.0787942927851266
2310;LINESTRING (719219.323789621 97765.90368159337, 719221.9454893185 97767.30051957924);2.970600219215641
2311;LINESTRING (719221.9454893185 97767.30051957924, 719224.7064620963 97766.73205964078);2.8188858404769506
2312;LINESTRING (719224.7064620963 97766.73205964078, 719227.0753841989 97765.221923506);2.8093243091202122
2313;LINESTRING (719227.0753841989 97765.221923506, 719228.9850763647 97763.03564390744);2.902885228731342
2314;LINESTRING (719228.9850763647 97763.03564390744, 719230.8644572115 97760.02597644138);3.548263043148392
2315;LINESTRING (719230.8644572115 97760.02597644138, 719233.5315894372 97751.21662515061);9.204252521171382
2316;LINESTRING (719233.5315894372 97751.21662515061, 719238.42487627 97745.40858538206);7.59457582631027
2317;LINESTRING (719238.42487627 97745.40858538206, 719244.3065530271 97739.36422037747);8.433769607006251
2318;LINESTRING (719244.3065530271 97739.36422037747, 719247.8993362561 97736.277007515);4.736979479419654
2319;LINESTRING (719247.8993362561 97736.277007515, 719251.3720427513 97734.17701516479);4.058282675314475
2320;LINESTRING (719251.3720427513 97734.17701516479, 719254.352351271 97733.09028956013);3.172256517415283
2321;LINESTRING (719254.352351271 97733.09028956013, 719258.5648837037 97732.76160220634);4.225336066339478
2322;LINESTRING (719258.5648837037 97732.76160220634, 719261.8805274247 97733.13803131615);3.3369435355571073
2323;LINESTRING (719261.8805274247 97733.13803131615, 719264.9303939596 97734.03182864567);3.1781377482550153
2324;LINESTRING (719264.9303939596 97734.03182864567, 719267.4498062485 97735.11535050214);2.7425276470672646
2325;LINESTRING (719267.4498062485 97735.11535050214, 719270.9892072161 97737.50868685184);4.2726359652817605
2326;LINESTRING (719270.9892072161 97737.50868685184, 719273.7424147289 97740.0978445854);3.7794033097403967
2327;LINESTRING (719273.7424147289 97740.0978445854, 719277.3866881366 97745.03945664314);6.140053615373348
2328;LINESTRING (719277.3866881366 97745.03945664314, 719285.4019310365 97757.360864499);14.699020725706943
2329;LINESTRING (718360.1281528098 97810.86504000821, 718404.7003572425 97794.44403575217);47.500850400449885
2330;LINESTRING (718329.6260262138 97734.07360704856, 718360.1281528098 97810.86504000821);82.6275008872868
2331;LINESTRING (718404.7003572425 97794.44403575217, 718421.3194681775 97789.06408688759);17.468219659023212
2332;LINESTRING (718421.3194681775 97789.06408688759, 718437.9 97803);21.65926383315198
2333;LINESTRING (718421.3194681775 97789.06408688759, 718472.2495362564 97771.94474102408);53.73028789535323
2334;LINESTRING (718472.2495362564 97771.94474102408, 718477.0329581815 97780.46609674487);9.772135315945826
2335;LINESTRING (718477.0329581815 97780.46609674487, 718466.3 97795.10000000001);18.147934202121622
2336;LINESTRING (718789.1219534867 97747.66808369859, 718796.1269237272 97747.13795643632, 718799.9279179334 97748.04620991363, 718802.8902760711 97749.06036942382, 718804.6393417611 97751.11820480599, 718805.7782823028 97753.87571082351, 718806.8718228013 97783.50650469845, 718800.3 97784.7);56.07861860994049
2337;LINESTRING (718127.2577832164 97756.25259157793, 718131.8726247349 97758.33260732336);5.061939128609218
2338;LINESTRING (718131.8726247349 97758.33260732336, 718135.0716382222 97770.68108999114);12.756124469774065
2339;LINESTRING (718135.0716382222 97770.68108999114, 718143.624564672 97803.65899962008);34.06897524655571
2340;LINESTRING (718143.624564672 97803.65899962008, 718144.8709119533 97808.47544150244);4.975087331058042
2341;LINESTRING (718144.8709119533 97808.47544150244, 718154.5096046361 97810.31963388086, 718161.5181609304 97811.18981465735, 718168.7356826694 97810.87435828002, 718168.4 97825.39999999999);38.62983627807331
2342;LINESTRING (718477.0329581815 97780.46609674487, 718487.484531671 97796.62545594751, 718505.4177190566 97825.9286822947, 718483.8 97829);75.43473156863644
2343;LINESTRING (718360.1281528098 97810.86504000821, 718361.7 97836.2);25.383673914044746
2344;LINESTRING (718889.7111992857 97718.77032164659, 718914.4719010614 97719.33286179014);24.767091146047836
2345;LINESTRING (718914.4719010614 97719.33286179014, 718914.5850865408 97709.59499202252, 718904.9 97712.89999999999);19.972000994571793
